s_i,FULLY_SUPERVISED_CLASSIFIER,CGAN_BASIC_DJ_SUPERVISED_CLASSIFIER,CGAN_GUMBEL_DJ_SUPERVISED_CLASSIFIER,SSL_GAN,TRIPLE_GAN,SSL_VAE,VAT,ENTROPY_MINIMISATION,LABEL_PROPAGATION,ASSFSCMR,SFAMCAMT,PARTIAL_SUPERVISED_CLASSIFIER
45,0.9830000400543213,0.9230000376701355,0.9660000205039978,0.7350000143051147,0.7150000333786011,0.7660000324249268,0.8180000185966492,0.7660000324249268,0.7649999856948853,,,0.7010000348091125
46,0.9800000190734863,0.9070000648498535,0.9570000171661377,0.7680000066757202,0.6480000019073486,0.7790000438690186,0.76500004529953,0.7330000400543213,0.6549999713897705,,,0.737000048160553
47,0.9670000672340393,0.8570000529289246,0.9000000357627869,0.6720000505447388,0.6310000419616699,0.6830000281333923,0.7890000343322754,0.6770000457763672,0.703000009059906,,,0.7450000643730164
48,0.9560439586639404,0.8601398468017578,0.9170829057693481,0.7602397203445435,0.7242757081985474,0.7422577142715454,0.7932067513465881,0.7422577142715454,0.6643356680870056,,,0.7432567477226257
49,0.9900000691413879,0.8480000495910645,0.8160000443458557,0.6780000329017639,0.6760000586509705,0.6500000357627869,0.7320000529289246,0.7150000333786011,0.6679999828338623,,,0.7660000324249268
50,0.9730000495910645,0.8760000467300415,0.9460000395774841,0.7420000433921814,0.7690000534057617,0.7300000190734863,0.8700000643730164,0.7210000157356262,0.6940000057220459,,,0.7220000624656677
51,0.9590409398078918,0.8711288571357727,0.8841158747673035,0.7422577142715454,0.8231768012046814,0.5984016060829163,0.8351647853851318,0.7842157483100891,0.7052947282791138,,,0.7822177410125732
52,0.966033935546875,0.8261737823486328,0.9370629191398621,0.6463536024093628,0.6853146553039551,0.5384615063667297,0.7432567477226257,0.6233766078948975,0.6043956279754639,,,0.69630366563797
53,0.9820000529289246,0.862000048160553,0.9590000510215759,0.7730000615119934,0.6370000243186951,0.8090000152587891,0.8090000152587891,0.7190000414848328,0.8289999961853027,,,0.7190000414848328
54,0.9900000691413879,0.8850000500679016,0.9640000462532043,0.7500000596046448,0.6790000200271606,0.6640000343322754,0.8840000629425049,0.7190000414848328,0.6809999942779541,,,0.7470000386238098
55,0.9850000739097595,0.9080000519752502,0.971000075340271,0.7320000529289246,0.6880000233650208,0.8300000429153442,0.8050000667572021,0.7760000228881836,0.7369999885559082,,,0.8450000286102295
56,0.9850000739097595,0.9200000166893005,0.9820000529289246,0.9280000329017639,0.6230000257492065,0.781000018119812,0.8950000405311584,0.8600000143051147,0.8849999904632568,,,0.8600000143051147
57,0.9580000638961792,0.9100000262260437,0.9410000443458557,0.7880000472068787,0.6000000238418579,0.7980000376701355,0.8770000338554382,0.7270000576972961,0.8259999752044678,,,0.7670000195503235
58,0.9170000553131104,0.8750000596046448,0.9540000557899475,0.815000057220459,0.5830000042915344,0.8330000638961792,0.8230000138282776,0.8220000267028809,0.753000020980835,,,0.8200000524520874
59,0.975024938583374,0.7682317495346069,0.8751248717308044,0.6633366346359253,0.6923076510429382,0.620379626750946,0.6843156814575195,0.6573426127433777,0.6683316826820374,,,0.676323652267456
60,0.9730000495910645,0.9440000653266907,0.6990000605583191,0.6800000071525574,0.6320000290870667,0.6580000519752502,0.8340000510215759,0.8010000586509705,0.7379999756813049,,,0.8070000410079956
61,0.9630000591278076,0.8530000448226929,0.843000054359436,0.7590000629425049,0.6000000238418579,0.6990000605583191,0.7710000276565552,0.7690000534057617,0.7099999785423279,,,0.7720000147819519
62,0.9390000700950623,0.8320000171661377,0.8860000371932983,0.7270000576972961,0.7170000076293945,0.6940000057220459,0.7920000553131104,0.7260000109672546,0.6830000281333923,,,0.7270000576972961
63,0.9790000319480896,0.9070000648498535,0.9720000624656677,0.8010000586509705,0.7120000123977661,0.8010000586509705,0.8800000548362732,0.8790000677108765,0.7009999752044678,,,0.8790000677108765
64,0.9730269312858582,0.8961038589477539,0.9250748753547668,0.5134865045547485,0.5874125957489014,0.5694305300712585,0.5374625325202942,0.5354645252227783,0.5834165811538696,,,0.586413562297821
65,0.9760000705718994,0.8840000629425049,0.7360000610351562,0.8690000176429749,0.7820000648498535,0.812000036239624,0.8730000257492065,0.7120000123977661,0.8799999952316284,,,0.7640000581741333
66,0.987000048160553,0.8230000138282776,0.9190000295639038,0.703000009059906,0.6540000438690186,0.7610000371932983,0.8650000691413879,0.7470000386238098,0.7440000176429749,,,0.6390000581741333
67,0.984015941619873,0.9380618929862976,0.9600399136543274,0.8591408133506775,0.6743256449699402,0.8611388206481934,0.8371627926826477,0.7552447319030762,0.8341658115386963,,,0.705294668674469
68,0.9410000443458557,0.9140000343322754,0.8140000104904175,0.8360000252723694,0.5540000200271606,0.8300000429153442,0.8160000443458557,0.7510000467300415,0.6439999938011169,,,0.7390000224113464
69,0.9470528960227966,0.8811188340187073,0.8461537957191467,0.7462537288665771,0.7272726893424988,0.710289716720581,0.8501498103141785,0.7432567477226257,0.6863136887550354,,,0.6523476243019104
70,0.9790000319480896,0.9100000262260437,0.9070000648498535,0.8270000219345093,0.7070000171661377,0.8190000653266907,0.9180000424385071,0.7980000376701355,0.8360000252723694,,,0.7450000643730164
71,0.9760000705718994,0.8420000672340393,0.8610000610351562,0.7800000309944153,0.7780000567436218,0.7850000262260437,0.7820000648498535,0.796000063419342,0.843999981880188,,,0.7880000472068787
72,0.9780000448226929,0.9030000567436218,0.9490000605583191,0.7670000195503235,0.7390000224113464,0.8080000281333923,0.8030000329017639,0.8180000185966492,0.7120000123977661,,,0.800000011920929
73,0.9610000252723694,0.859000027179718,0.8720000386238098,0.7270000576972961,0.6520000100135803,0.7140000462532043,0.7120000123977661,0.7360000610351562,0.6520000100135803,,,0.6930000185966492
74,0.8790000677108765,0.9190000295639038,0.7680000066757202,0.7930000424385071,0.7430000305175781,0.7010000348091125,0.7280000448226929,0.7980000376701355,0.6000000238418579,,,0.7980000376701355
75,0.987000048160553,0.9110000729560852,0.9190000295639038,0.7460000514984131,0.7450000643730164,0.6610000133514404,0.7870000600814819,0.7990000247955322,0.7129999995231628,,,0.7610000371932983
76,0.9820000529289246,0.9130000472068787,0.9300000667572021,0.7600000500679016,0.7300000190734863,0.7260000109672546,0.8580000400543213,0.7550000548362732,0.7099999785423279,,,0.7560000419616699
77,0.9670329689979553,0.8781218528747559,0.8361638188362122,0.7402597069740295,0.6803196668624878,0.8191807866096497,0.8101897835731506,0.710289716720581,0.6693306565284729,,,0.6783216595649719
78,0.9830000400543213,0.8910000324249268,0.9670000672340393,0.7890000343322754,0.6760000586509705,0.8340000510215759,0.8640000224113464,0.8110000491142273,0.8040000200271606,,,0.8190000653266907
79,0.9830000400543213,0.862000048160553,0.9580000638961792,0.7640000581741333,0.7160000205039978,0.7120000123977661,0.7820000648498535,0.7450000643730164,0.7609999775886536,,,0.6960000395774841
80,0.9960039854049683,0.8481518030166626,0.9630369544029236,0.8421578407287598,0.7402597069740295,0.7702297568321228,0.8421578407287598,0.7602397203445435,0.7632367610931396,,,0.7562437057495117
81,0.9650000333786011,0.8290000557899475,0.8700000643730164,0.7240000367164612,0.6910000443458557,0.6800000071525574,0.7360000610351562,0.6920000314712524,0.7160000205039978,,,0.7100000381469727
82,0.9880000352859497,0.9490000605583191,0.9820000529289246,0.8560000658035278,0.7210000157356262,0.8130000233650208,0.9010000228881836,0.8230000138282776,0.7263413471419636,,,0.8240000605583191
83,0.9750000238418579,0.9230000376701355,0.9300000667572021,0.7526572975049536,0.6914170420313456,0.7392026286527335,0.8146068109087197,0.7444218576672565,0.7263413471419636,,,0.6670000553131104
84,0.987000048160553,0.9230000376701355,0.9410000443458557,0.7526572975049536,0.6914170420313456,0.7392026286527335,0.8146068109087197,0.7444218576672565,0.7263413471419636,,,0.8450000286102295
85,0.9930069446563721,0.8991008996963501,0.9440559148788452,0.7526572975049536,0.6914170420313456,0.7392026286527335,0.8146068109087196,0.7444218576672565,0.7263413471419636,,,0.7932067513465881
86,0.9500000476837158,0.7860000133514404,0.781000018119812,0.7526572975049536,0.6914170420313457,0.7392026286527336,0.8146068109087196,0.7444218576672565,0.7263413471419635,,,0.7470000386238098
87,0.9740000367164612,0.8920000195503235,0.9910000562667847,0.7526572975049536,0.6914170420313457,0.7392026286527336,0.8146068109087194,0.7444218576672567,0.7263413471419635,,,0.7670000195503235
88,0.9430000185966492,0.8750000596046448,0.9240000247955322,0.7526572975049536,0.6914170420313457,0.7392026286527336,0.8146068109087197,0.7444218576672565,0.7263413471419636,,,0.7320000529289246
89,0.9670000672340393,0.9030000567436218,0.859000027179718,0.7526572975049536,0.6914170420313457,0.7392026286527336,0.8146068109087197,0.7444218576672567,0.7263413471419635,,,0.862000048160553
90,0.923076868057251,0.838161826133728,0.8451548218727112,0.7526572975049536,0.6914170420313457,0.7392026286527336,0.8146068109087196,0.7444218576672567,0.7263413471419636,,,0.795204758644104
91,0.9440000653266907,0.9440000653266907,0.8980000615119934,0.7526572975049536,0.6914170420313457,0.7392026286527336,0.8146068109087196,0.7444218576672568,0.7263413471419636,,,0.7190000414848328
92,0.9910000562667847,0.8830000162124634,0.9650000333786011,0.7526572975049536,0.6914170420313457,0.7392026286527336,0.8146068109087194,0.7444218576672569,0.7263413471419637,,,0.7890000343322754
93,0.9650000333786011,0.8810000419616699,0.9340000152587891,0.7526572975049536,0.6914170420313457,0.7392026286527336,0.8146068109087194,0.7444218576672569,0.7263413471419637,,,0.7240000367164612
94,0.9550000429153442,0.9030000567436218,0.9410000443458557,0.7526572975049536,0.6914170420313457,0.7392026286527336,0.8146068109087193,0.744421857667257,0.7263413471419639,,,0.8210000395774841
95,0.9700299501419067,0.8691308498382568,0.7592407464981079,0.7526572975049536,0.6914170420313458,0.7392026286527336,0.8146068109087193,0.744421857667257,0.7263413471419639,,,0.7072926759719849
96,0.9850000739097595,0.8720000386238098,0.9290000200271606,0.7526572975049536,0.6914170420313456,0.7392026286527336,0.8146068109087197,0.7444218576672567,0.7263413471419636,,,0.8220000267028809
97,0.9670000672340393,0.937000036239624,0.921000063419342,0.7526572975049536,0.6914170420313456,0.7392026286527336,0.8146068109087196,0.7444218576672567,0.7263413471419636,,,0.7400000095367432
98,0.9610000252723694,0.8380000591278076,0.971000075340271,0.7526572975049536,0.6914170420313457,0.7392026286527336,0.8146068109087196,0.7444218576672568,0.7263413471419637,,,0.8110000491142273
99,0.971000075340271,0.8220000267028809,0.812000036239624,0.7526572975049536,0.6914170420313457,0.7392026286527336,0.8146068109087194,0.7444218576672568,0.7263413471419637,,,0.6360000371932983
