,alpha,beta,gamma,val_pc_cor,ulab_pc_cor,n_neighbours
301,9.612110137939453,0.01123964786529541,8.436138153076172,0.699999988079071,0.7250000238418579,200.0
302,0.43612420558929443,0.28870105743408203,3.2288570404052734,0.699999988079071,0.706000030040741,200.0
303,3.9676804542541504,0.20774126052856445,2.5926284790039062,0.699999988079071,0.7110000252723694,200.0
304,4.7645721435546875,7.934394359588623,8.055713653564453,0.675000011920929,0.687000036239624,100.0
305,9.559333801269531,5.002417087554932,4.261270046234131,0.675000011920929,0.6880000233650208,100.0
306,0.8616417646408081,6.833247661590576,7.434788227081299,0.675000011920929,0.7090000510215759,100.0
307,1.5259337425231934,2.869711399078369,9.163284301757812,0.675000011920929,0.7120000123977661,200.0
308,0.7268697023391724,8.644790649414062,9.109038352966309,0.675000011920929,0.7080000042915344,100.0
309,1.1540883779525757,5.339276313781738,7.145046710968018,0.675000011920929,0.7090000510215759,100.0
310,0.5198663473129272,7.969979763031006,5.47789192199707,0.675000011920929,0.7110000252723694,100.0
311,6.068778038024902,0.31157970428466797,2.4257497787475586,0.675000011920929,0.7190000414848328,100.0
312,5.153458595275879,8.845747947692871,3.8286197185516357,0.675000011920929,0.6890000104904175,100.0
313,5.779135227203369,0.3401315212249756,2.903446674346924,0.675000011920929,0.7200000286102295,200.0
314,6.125888824462891,0.7551819086074829,4.936989784240723,0.675000011920929,0.7130000591278076,200.0
315,9.817240715026855,6.370089530944824,7.068662643432617,0.675000011920929,0.6810000538825989,200.0
316,9.820426940917969,0.4617118835449219,5.939622402191162,0.675000011920929,0.7100000381469727,100.0
317,6.976428985595703,6.105897426605225,4.845444679260254,0.675000011920929,0.6860000491142273,200.0
318,5.745940208435059,9.50425910949707,9.189056396484375,0.675000011920929,0.6840000152587891,200.0
319,4.276139736175537,0.9732323884963989,3.3383655548095703,0.675000011920929,0.7100000381469727,100.0
320,4.9451823234558105,0.7933372259140015,1.0416030883789062,0.675000011920929,0.7120000123977661,200.0
321,6.4557037353515625,6.107795238494873,0.8845680952072144,0.675000011920929,0.687000036239624,100.0
322,9.633366584777832,6.058583736419678,7.256138801574707,0.675000011920929,0.6850000619888306,200.0
323,6.242794990539551,7.840133190155029,6.361270904541016,0.675000011920929,0.6860000491142273,200.0
324,9.056923866271973,3.3202128410339355,1.2442821264266968,0.675000011920929,0.6940000057220459,100.0
325,1.1262953281402588,5.267879962921143,1.7786049842834473,0.675000011920929,0.7080000042915344,100.0
326,6.279268741607666,0.7795912027359009,1.0224753618240356,0.675000011920929,0.7090000510215759,100.0
327,3.8886327743530273,2.260612964630127,4.121673583984375,0.675000011920929,0.7080000042915344,100.0
328,0.11170744895935059,5.010920524597168,4.796062469482422,0.675000011920929,0.7210000157356262,200.0
329,6.154134273529053,9.772889137268066,6.023679733276367,0.675000011920929,0.6830000281333923,100.0
330,4.205852508544922,3.8485801219940186,1.133069396018982,0.675000011920929,0.6940000057220459,100.0
331,3.0038208961486816,7.173528671264648,1.3039636611938477,0.675000011920929,0.6950000524520874,200.0
332,7.776837348937988,4.168038368225098,1.11514151096344,0.675000011920929,0.6930000185966492,200.0
333,2.1023356914520264,4.149544715881348,7.946054935455322,0.675000011920929,0.706000030040741,100.0
334,6.882042407989502,8.592592239379883,3.504173755645752,0.675000011920929,0.6800000071525574,200.0
335,1.0003209114074707,9.420646667480469,2.5014638900756836,0.675000011920929,0.7010000348091125,200.0
336,5.679714679718018,3.6003856658935547,0.7892876863479614,0.675000011920929,0.690000057220459,200.0
337,8.464755058288574,8.648388862609863,3.5945076942443848,0.675000011920929,0.6850000619888306,100.0
338,2.6814465522766113,2.207432985305786,1.9226473569869995,0.675000011920929,0.7090000510215759,100.0
339,9.704268455505371,8.650739669799805,9.551218032836914,0.675000011920929,0.6810000538825989,100.0
340,2.8970189094543457,0.2871060371398926,7.591490268707275,0.675000011920929,0.7220000624656677,100.0
341,0.28108417987823486,8.066534996032715,9.336576461791992,0.675000011920929,0.7190000414848328,100.0
342,8.27265453338623,7.50484037399292,3.954178810119629,0.675000011920929,0.6840000152587891,200.0
343,9.69762897491455,0.6644785404205322,5.224886894226074,0.675000011920929,0.7070000171661377,200.0
344,6.349704265594482,7.92708683013916,4.298348426818848,0.675000011920929,0.6860000491142273,200.0
345,3.912200450897217,4.912284851074219,2.5213515758514404,0.675000011920929,0.6980000138282776,100.0
346,3.666062831878662,8.14838695526123,3.0173087120056152,0.675000011920929,0.6940000057220459,200.0
347,7.961429595947266,8.819320678710938,1.6103976964950562,0.675000011920929,0.6840000152587891,200.0
348,1.104382872581482,0.17010629177093506,4.227435111999512,0.675000011920929,0.7080000042915344,100.0
349,8.646231651306152,6.359817981719971,1.382918357849121,0.675000011920929,0.6840000152587891,200.0
350,5.401978969573975,6.176548480987549,1.0384970903396606,0.675000011920929,0.6890000104904175,200.0
351,3.3220374584198,8.886848449707031,2.1255807876586914,0.675000011920929,0.690000057220459,200.0
352,2.958512783050537,8.806224822998047,2.8594815731048584,0.675000011920929,0.6940000057220459,100.0
353,3.434898853302002,0.760837197303772,8.506423950195312,0.675000011920929,0.7200000286102295,200.0
354,4.740910053253174,9.916584014892578,8.33148193359375,0.675000011920929,0.6850000619888306,100.0
355,9.891036987304688,3.3836781978607178,4.817590713500977,0.675000011920929,0.6940000057220459,100.0
356,7.026223659515381,7.962339401245117,0.9707868099212646,0.675000011920929,0.6820000410079956,200.0
357,3.154768466949463,9.002962112426758,4.105960845947266,0.675000011920929,0.6940000057220459,200.0
358,4.760096073150635,0.5759119987487793,6.974517822265625,0.675000011920929,0.7190000414848328,200.0
359,6.245551586151123,8.089651107788086,6.338510036468506,0.675000011920929,0.6890000104904175,100.0
360,3.6579723358154297,9.199810028076172,2.4314637184143066,0.675000011920929,0.6920000314712524,100.0
361,9.954146385192871,0.5501586198806763,8.207234382629395,0.675000011920929,0.7080000042915344,200.0
362,7.702126979827881,8.419072151184082,3.313889980316162,0.675000011920929,0.6780000329017639,200.0
363,1.561935544013977,1.3252055644989014,0.21486401557922363,0.6500000357627869,0.6440000534057617,100.0
364,6.048734188079834,4.6957292556762695,4.674160480499268,0.6500000357627869,0.6950000524520874,100.0
365,8.44616413116455,2.9072940349578857,7.778813362121582,0.6500000357627869,0.6970000267028809,100.0
366,3.5737383365631104,5.500504493713379,3.867096424102783,0.6500000357627869,0.6980000138282776,200.0
367,3.3281702995300293,7.230295658111572,9.582813262939453,0.6500000357627869,0.6960000395774841,100.0
368,8.511396408081055,0.20548522472381592,3.7440638542175293,0.6500000357627869,0.7230000495910645,100.0
369,3.7200517654418945,7.563126087188721,9.850251197814941,0.6500000357627869,0.6950000524520874,100.0
370,6.801019668579102,3.4033596515655518,9.588144302368164,0.6500000357627869,0.6980000138282776,200.0
371,3.731738328933716,8.42226791381836,9.197709083557129,0.6500000357627869,0.6940000057220459,100.0
372,7.406005382537842,5.161672592163086,6.138681888580322,0.6500000357627869,0.6940000057220459,100.0
373,7.610411643981934,1.2919020652770996,8.996570587158203,0.6500000357627869,0.7070000171661377,100.0
374,7.218832015991211,2.0002174377441406,8.3302583694458,0.6500000357627869,0.7010000348091125,100.0
375,4.424615383148193,0.38989245891571045,0.26478052139282227,0.6500000357627869,0.6800000071525574,200.0
376,8.191076278686523,2.370974540710449,4.571885585784912,0.6500000357627869,0.6980000138282776,200.0
377,9.990845680236816,2.7045841217041016,3.93634033203125,0.6500000357627869,0.6990000605583191,200.0
378,6.185004234313965,4.4994120597839355,9.585067749023438,0.6500000357627869,0.6950000524520874,100.0
379,9.904440879821777,3.283665657043457,5.68049955368042,0.6500000357627869,0.6960000395774841,100.0
380,1.386953592300415,7.968029975891113,9.822970390319824,0.6500000357627869,0.7020000219345093,100.0
381,6.383086204528809,3.0320887565612793,4.996508598327637,0.6500000357627869,0.6960000395774841,100.0
382,3.9672021865844727,8.713706016540527,6.613444805145264,0.6500000357627869,0.6940000057220459,200.0
383,3.864746570587158,6.125472068786621,3.426947593688965,0.6500000357627869,0.6950000524520874,100.0
384,2.3304271697998047,9.481339454650879,5.800631523132324,0.6500000357627869,0.6970000267028809,100.0
385,3.7384355068206787,8.056915283203125,9.791410446166992,0.6500000357627869,0.6950000524520874,200.0
386,4.657149791717529,4.675670146942139,7.554466724395752,0.6500000357627869,0.6950000524520874,100.0
387,5.450411319732666,5.871932029724121,4.5731353759765625,0.6500000357627869,0.6950000524520874,200.0
388,5.458848476409912,2.002377510070801,7.66263484954834,0.6500000357627869,0.7070000171661377,200.0
389,6.977026462554932,4.3198113441467285,7.59604024887085,0.6500000357627869,0.6940000057220459,200.0
390,5.457840919494629,2.6359570026397705,3.254828929901123,0.6500000357627869,0.7010000348091125,200.0
391,4.932735443115234,0.01546025276184082,4.4973955154418945,0.6500000357627869,0.7230000495910645,100.0
392,2.4638671875,8.05061149597168,8.245809555053711,0.6500000357627869,0.6980000138282776,100.0
393,8.610984802246094,3.192192316055298,6.481789588928223,0.6500000357627869,0.6950000524520874,200.0
394,3.728036880493164,2.6307320594787598,9.39400863647461,0.6500000357627869,0.7070000171661377,200.0
395,8.800105094909668,1.6436082124710083,4.026976585388184,0.6500000357627869,0.7040000557899475,200.0
396,8.910887718200684,8.600412368774414,0.022313594818115234,0.625,0.6030000448226929,100.0
397,1.262701153755188,6.708866119384766,0.4946446418762207,0.625,0.6980000138282776,200.0
398,9.285938262939453,9.269376754760742,0.11298239231109619,0.625,0.675000011920929,100.0
399,1.481449007987976,1.7373520135879517,0.10931432247161865,0.5250000357627869,0.5770000219345093,200.0
400,8.184734344482422,5.268070697784424,8.634761810302734,0.800000011920929,0.7780000567436218,100.0
401,4.616918087005615,8.670319557189941,0.18532514572143555,0.800000011920929,0.7750000357627869,100.0
402,3.871614456176758,9.21125316619873,6.937826156616211,0.800000011920929,0.7790000438690186,100.0
403,5.793697834014893,7.666794776916504,8.715292930603027,0.800000011920929,0.781000018119812,100.0
404,9.114587783813477,7.065532207489014,9.490918159484863,0.800000011920929,0.7820000648498535,200.0
405,6.899823188781738,3.872187614440918,0.5570250749588013,0.800000011920929,0.7730000615119934,100.0
406,8.19894790649414,0.9893274307250977,9.791566848754883,0.800000011920929,0.7600000500679016,100.0
407,7.851073741912842,7.133801460266113,9.106204986572266,0.800000011920929,0.7800000309944153,200.0
408,7.753908634185791,8.101859092712402,3.878821849822998,0.800000011920929,0.7820000648498535,100.0
409,7.507748603820801,4.375571250915527,8.709003448486328,0.800000011920929,0.7770000100135803,200.0
410,6.946703910827637,7.767751693725586,9.013595581054688,0.800000011920929,0.781000018119812,200.0
411,8.904813766479492,3.4242093563079834,9.30154037475586,0.800000011920929,0.7720000147819519,100.0
412,6.506674766540527,9.80342960357666,5.469481945037842,0.800000011920929,0.7820000648498535,200.0
413,9.076285362243652,4.674249172210693,8.792778015136719,0.800000011920929,0.7780000567436218,200.0
414,5.097681999206543,4.669162750244141,0.47268033027648926,0.800000011920929,0.7680000066757202,200.0
415,8.92530632019043,4.207305908203125,5.9411211013793945,0.800000011920929,0.7740000486373901,200.0
416,9.42166805267334,4.125581741333008,2.925311326980591,0.800000011920929,0.7750000357627869,200.0
417,9.541239738464355,7.161097049713135,7.879416465759277,0.800000011920929,0.7860000133514404,200.0
418,9.812560081481934,6.51375675201416,9.99185848236084,0.800000011920929,0.7800000309944153,200.0
419,8.609798431396484,8.345636367797852,7.886845588684082,0.800000011920929,0.781000018119812,100.0
420,4.856276512145996,9.074681282043457,3.736546039581299,0.800000011920929,0.7790000438690186,100.0
421,8.962185859680176,3.2301485538482666,7.352456569671631,0.800000011920929,0.7730000615119934,200.0
422,6.217734336853027,8.368391990661621,7.3100714683532715,0.800000011920929,0.7820000648498535,100.0
423,9.418542861938477,1.0983073711395264,3.363969326019287,0.800000011920929,0.7590000629425049,100.0
424,8.738704681396484,5.791787147521973,0.46832025051116943,0.7750000357627869,0.7800000309944153,200.0
425,8.88298511505127,4.665424823760986,0.09731948375701904,0.7750000357627869,0.7710000276565552,100.0
426,2.208815813064575,8.667562484741211,9.66244888305664,0.7750000357627869,0.7680000066757202,200.0
427,8.360089302062988,0.5803704261779785,3.007054328918457,0.7750000357627869,0.7540000081062317,200.0
428,3.897040367126465,7.456751346588135,6.35587215423584,0.7750000357627869,0.7730000615119934,100.0
429,2.6215009689331055,6.878568649291992,8.746706008911133,0.7750000357627869,0.7660000324249268,100.0
430,6.384051322937012,3.009493350982666,3.276210308074951,0.7750000357627869,0.7710000276565552,200.0
431,0.6662940979003906,4.864548683166504,2.4471144676208496,0.7750000357627869,0.7430000305175781,200.0
432,0.0021380186080932617,0.0643378496170044,2.2660458087921143,0.7750000357627869,0.7280000448226929,200.0
433,4.468807220458984,5.169280052185059,6.99558687210083,0.7750000357627869,0.7710000276565552,200.0
434,0.2152043581008911,3.6545867919921875,3.9242184162139893,0.7750000357627869,0.7390000224113464,200.0
435,3.163788318634033,7.876174449920654,7.999697685241699,0.7750000357627869,0.7730000615119934,100.0
436,4.055520057678223,4.447043418884277,5.380858421325684,0.7750000357627869,0.7670000195503235,100.0
437,2.1419858932495117,7.592863082885742,2.338290214538574,0.7750000357627869,0.7660000324249268,100.0
438,5.6417059898376465,4.31656551361084,4.2374444007873535,0.7750000357627869,0.7740000486373901,100.0
439,2.3615503311157227,9.227240562438965,6.158475875854492,0.7750000357627869,0.7690000534057617,200.0
440,0.4893839359283447,1.1068636178970337,5.123996734619141,0.7750000357627869,0.7380000352859497,200.0
441,1.4078831672668457,1.4991790056228638,0.597795844078064,0.7750000357627869,0.7280000448226929,200.0
442,4.779932498931885,6.679744720458984,6.598147869110107,0.7750000357627869,0.7730000615119934,100.0
443,6.110870361328125,0.33806324005126953,3.0520522594451904,0.7750000357627869,0.7430000305175781,200.0
444,6.151325702667236,2.5210177898406982,6.453112602233887,0.7750000357627869,0.7680000066757202,200.0
445,1.7261838912963867,4.468936443328857,0.9616583585739136,0.7750000357627869,0.7500000596046448,100.0
446,2.174382209777832,4.263811111450195,0.6746858358383179,0.7750000357627869,0.7480000257492065,100.0
447,9.024670600891113,2.772703170776367,4.31874942779541,0.7750000357627869,0.7700000405311584,200.0
448,8.60068416595459,1.5712589025497437,3.0080389976501465,0.7750000357627869,0.7680000066757202,100.0
449,2.249755382537842,7.802298545837402,9.099164962768555,0.7750000357627869,0.7670000195503235,100.0
450,5.869256019592285,5.34043025970459,0.7442128658294678,0.7750000357627869,0.7770000100135803,100.0
451,7.673557281494141,1.9793862104415894,3.804391622543335,0.7750000357627869,0.7660000324249268,100.0
452,2.5354373455047607,5.904297828674316,4.421463489532471,0.7750000357627869,0.7670000195503235,100.0
453,0.7990002632141113,0.25686144828796387,8.667880058288574,0.7750000357627869,0.7400000095367432,200.0
454,7.437211990356445,2.5443029403686523,0.9468120336532593,0.7750000357627869,0.7670000195503235,100.0
455,7.264472007751465,2.1688294410705566,1.4873981475830078,0.7750000357627869,0.76500004529953,100.0
456,3.912503242492676,5.06990385055542,1.63554847240448,0.7750000357627869,0.7730000615119934,200.0
457,2.1678829193115234,2.435551166534424,1.5700435638427734,0.7750000357627869,0.7520000338554382,100.0
458,2.272517204284668,9.796098709106445,3.0931906700134277,0.7750000357627869,0.7740000486373901,200.0
459,9.038934707641602,2.558562755584717,6.380317211151123,0.7750000357627869,0.7710000276565552,100.0
460,1.884169578552246,0.243072509765625,3.729094982147217,0.7750000357627869,0.737000048160553,100.0
461,0.5948680639266968,8.599249839782715,0.49806296825408936,0.7750000357627869,0.7430000305175781,200.0
462,9.127264976501465,2.7704572677612305,4.198458194732666,0.7750000357627869,0.7720000147819519,200.0
463,6.265103816986084,8.430005073547363,4.485574722290039,0.7750000357627869,0.7790000438690186,100.0
464,1.6379982233047485,1.8352985382080078,1.8471384048461914,0.7750000357627869,0.7440000176429749,200.0
465,0.8241301774978638,6.980485439300537,0.6225728988647461,0.7750000357627869,0.7420000433921814,200.0
466,1.4848285913467407,8.290671348571777,0.55367112159729,0.7750000357627869,0.7570000290870667,200.0
467,0.3357374668121338,0.6585907936096191,5.74372673034668,0.7750000357627869,0.7440000176429749,200.0
468,0.6787419319152832,5.006382465362549,2.0730936527252197,0.7750000357627869,0.7440000176429749,100.0
469,2.7360148429870605,1.4027667045593262,0.83426833152771,0.7750000357627869,0.7420000433921814,200.0
470,2.8059303760528564,3.6929917335510254,6.375516891479492,0.75,0.7590000629425049,200.0
471,3.3771395683288574,0.9097206592559814,6.729502201080322,0.75,0.7510000467300415,200.0
472,2.3687684535980225,1.3446158170700073,6.527344703674316,0.75,0.753000020980835,200.0
473,0.911719799041748,6.391746520996094,2.2012810707092285,0.75,0.7500000596046448,200.0
474,5.533038139343262,1.4510881900787354,8.455310821533203,0.75,0.7580000162124634,100.0
475,1.065690517425537,5.45386266708374,4.617889404296875,0.75,0.7510000467300415,200.0
476,1.8911969661712646,6.558545112609863,7.131025314331055,0.75,0.7600000500679016,200.0
477,2.9836673736572266,4.452061653137207,9.849871635437012,0.75,0.7590000629425049,200.0
478,2.4402713775634766,3.536515235900879,8.887149810791016,0.75,0.7540000081062317,100.0
479,7.895416259765625,0.30882298946380615,4.973955154418945,0.75,0.7450000643730164,100.0
480,4.595699310302734,2.716435194015503,1.3058704137802124,0.75,0.7630000114440918,200.0
481,0.8151882886886597,5.014132976531982,6.038236618041992,0.75,0.7500000596046448,100.0
482,3.089315891265869,0.8828872442245483,8.013092041015625,0.75,0.7510000467300415,200.0
483,2.901902675628662,4.338939189910889,3.1078476905822754,0.75,0.76500004529953,200.0
484,4.743720054626465,1.0110628604888916,2.376870632171631,0.75,0.7510000467300415,200.0
485,4.983341693878174,2.2448782920837402,4.987343788146973,0.75,0.7580000162124634,100.0
486,6.228921413421631,0.7345885038375854,7.252129554748535,0.75,0.7570000290870667,200.0
487,6.709836959838867,1.1211878061294556,7.814316272735596,0.75,0.7590000629425049,100.0
488,0.2515667676925659,9.940770149230957,7.152431011199951,0.75,0.7490000128746033,200.0
489,3.8056516647338867,2.9511749744415283,7.163553714752197,0.75,0.7590000629425049,100.0
490,1.554882526397705,3.1584835052490234,3.756561756134033,0.75,0.7490000128746033,100.0
491,2.355130910873413,4.700068473815918,2.780043601989746,0.75,0.7560000419616699,100.0
492,3.7979257106781006,2.546377182006836,8.527363777160645,0.75,0.7590000629425049,100.0
493,2.0381271839141846,5.497494220733643,3.092618465423584,0.75,0.7590000629425049,200.0
494,2.0529401302337646,6.7515177726745605,1.9630950689315796,0.75,0.76500004529953,200.0
495,1.8992096185684204,5.296281814575195,5.365717887878418,0.75,0.7600000500679016,100.0
496,1.0213696956634521,4.541092872619629,4.004266262054443,0.75,0.7490000128746033,100.0
497,6.140158176422119,1.7649483680725098,3.843553066253662,0.75,0.7580000162124634,200.0
498,7.668812274932861,0.5705708265304565,7.564314842224121,0.75,0.753000020980835,200.0
499,0.41376471519470215,7.517472267150879,3.842664957046509,0.75,0.7450000643730164,200.0
500,7.944790840148926,0.02963840961456299,1.6514313220977783,0.75,0.6950000524520874,200.0
501,4.032049655914307,4.153183937072754,0.15596508979797363,0.75,0.7070000171661377,200.0
502,5.633225440979004,1.215517520904541,0.3096354007720947,0.7250000238418579,0.7160000205039978,200.0
503,5.745663642883301,3.552902936935425,9.270259857177734,0.699999988079071,0.7260000109672546,100.0
504,8.685127258300781,5.00107479095459,3.5549159049987793,0.699999988079071,0.7270000576972961,100.0
505,5.474981784820557,4.8874831199646,6.113010406494141,0.699999988079071,0.7260000109672546,200.0
506,5.316257953643799,4.817657947540283,0.44700443744659424,0.699999988079071,0.7220000624656677,100.0
507,5.76392936706543,6.161563396453857,0.8598732948303223,0.699999988079071,0.7290000319480896,100.0
508,4.966676235198975,6.203423500061035,3.6429238319396973,0.699999988079071,0.7280000448226929,100.0
509,7.8375043869018555,4.93032693862915,0.6857013702392578,0.699999988079071,0.7260000109672546,200.0
510,7.971244812011719,0.03848075866699219,1.2880611419677734,0.699999988079071,0.6980000138282776,200.0
511,0.3851062059402466,0.26680946350097656,1.6100800037384033,0.699999988079071,0.7010000348091125,200.0
512,8.803865432739258,4.004219055175781,0.24290919303894043,0.699999988079071,0.7230000495910645,100.0
513,9.35938549041748,1.9924122095108032,2.076699733734131,0.699999988079071,0.7240000367164612,100.0
514,0.026504993438720703,4.990714073181152,3.6561827659606934,0.699999988079071,0.7110000252723694,200.0
515,8.442042350769043,4.21069860458374,7.53065299987793,0.699999988079071,0.7330000400543213,200.0
516,8.743892669677734,3.180661201477051,4.889604568481445,0.699999988079071,0.7280000448226929,100.0
517,6.052582740783691,6.601338863372803,1.2190622091293335,0.699999988079071,0.7280000448226929,200.0
518,4.445659637451172,5.277933597564697,6.824798583984375,0.699999988079071,0.7260000109672546,200.0
519,6.661672115325928,6.208281993865967,6.276707649230957,0.675000011920929,0.7280000448226929,200.0
520,2.6109158992767334,3.096404552459717,6.700656414031982,0.675000011920929,0.7190000414848328,200.0
521,6.398985862731934,9.26475715637207,1.3957297801971436,0.675000011920929,0.7300000190734863,200.0
522,5.0131330490112305,8.603212356567383,4.770588397979736,0.675000011920929,0.7280000448226929,100.0
523,1.4927059412002563,5.824161052703857,2.6590240001678467,0.675000011920929,0.7210000157356262,100.0
524,7.925837516784668,7.381184101104736,1.334000825881958,0.675000011920929,0.7290000319480896,200.0
525,9.289785385131836,4.424897193908691,9.78645133972168,0.675000011920929,0.7270000576972961,100.0
526,0.8537554740905762,7.497513771057129,4.090602397918701,0.675000011920929,0.7220000624656677,200.0
527,2.44921875,6.843647003173828,4.564642906188965,0.675000011920929,0.7210000157356262,200.0
528,7.206116676330566,8.306010246276855,4.198731899261475,0.675000011920929,0.7270000576972961,100.0
529,2.787618637084961,4.309142112731934,7.601311683654785,0.675000011920929,0.7230000495910645,100.0
530,4.128450393676758,3.877631425857544,8.073197364807129,0.675000011920929,0.7240000367164612,200.0
531,1.0958659648895264,8.682170867919922,7.862829685211182,0.675000011920929,0.7210000157356262,100.0
532,3.9754199981689453,3.1684958934783936,1.9452351331710815,0.675000011920929,0.7220000624656677,200.0
533,5.501816749572754,1.9491970539093018,1.5952908992767334,0.675000011920929,0.7250000238418579,100.0
534,4.901015758514404,1.394418478012085,8.034814834594727,0.675000011920929,0.7220000624656677,100.0
535,9.685795783996582,4.741207122802734,9.860450744628906,0.675000011920929,0.7270000576972961,200.0
536,1.9324636459350586,9.816494941711426,9.88168716430664,0.675000011920929,0.7240000367164612,200.0
537,9.722236633300781,4.686243057250977,2.6184701919555664,0.675000011920929,0.7240000367164612,100.0
538,3.2803964614868164,1.0367965698242188,3.857947587966919,0.675000011920929,0.7190000414848328,200.0
539,6.082833290100098,1.7110353708267212,8.35777473449707,0.675000011920929,0.7220000624656677,200.0
540,1.3024133443832397,2.2267353534698486,8.250238418579102,0.675000011920929,0.718000054359436,200.0
541,1.6798192262649536,4.337460994720459,8.984745979309082,0.675000011920929,0.7190000414848328,200.0
542,4.093084812164307,6.7080793380737305,3.4165101051330566,0.675000011920929,0.7240000367164612,200.0
543,0.220261812210083,7.702565670013428,7.794037818908691,0.675000011920929,0.718000054359436,100.0
544,0.43208837509155273,2.923274040222168,9.454367637634277,0.675000011920929,0.7170000076293945,200.0
545,4.29597806930542,2.4783711433410645,5.048304557800293,0.675000011920929,0.7210000157356262,200.0
546,0.42973577976226807,9.800272941589355,7.160611152648926,0.675000011920929,0.7190000414848328,200.0
547,0.8297121524810791,2.025156021118164,6.111438274383545,0.675000011920929,0.7140000462532043,100.0
548,8.636064529418945,9.893588066101074,8.058539390563965,0.675000011920929,0.7280000448226929,100.0
549,7.309408187866211,7.215278148651123,5.88250207901001,0.675000011920929,0.7280000448226929,200.0
550,5.40076208114624,3.894746780395508,9.473699569702148,0.675000011920929,0.7220000624656677,100.0
551,7.182269096374512,3.718893051147461,9.356653213500977,0.675000011920929,0.7250000238418579,200.0
552,7.151973724365234,4.130180358886719,8.05906867980957,0.675000011920929,0.7240000367164612,200.0
553,4.16442346572876,2.219534397125244,8.383302688598633,0.675000011920929,0.7200000286102295,100.0
554,5.490939617156982,3.8036231994628906,2.327681064605713,0.675000011920929,0.7240000367164612,200.0
555,9.210611343383789,0.3227853775024414,0.879555344581604,0.675000011920929,0.7190000414848328,100.0
556,1.0156744718551636,6.1803669929504395,8.630392074584961,0.675000011920929,0.7200000286102295,100.0
557,8.209735870361328,2.9449641704559326,2.003711462020874,0.675000011920929,0.7240000367164612,200.0
558,0.7867228984832764,1.5071779489517212,4.253236770629883,0.675000011920929,0.7120000123977661,200.0
559,5.666736602783203,8.57024097442627,4.765625476837158,0.675000011920929,0.7280000448226929,100.0
560,0.3968149423599243,9.249004364013672,7.5826640129089355,0.675000011920929,0.7190000414848328,100.0
561,3.2553839683532715,2.553102493286133,2.8270113468170166,0.675000011920929,0.7190000414848328,200.0
562,2.4194211959838867,5.018786907196045,4.282967567443848,0.675000011920929,0.7220000624656677,200.0
563,1.9211381673812866,5.746431350708008,4.86962366104126,0.675000011920929,0.7220000624656677,100.0
564,6.346557140350342,1.0409951210021973,7.877335548400879,0.675000011920929,0.7220000624656677,200.0
565,3.2025604248046875,5.103428363800049,3.4598374366760254,0.675000011920929,0.7240000367164612,200.0
566,8.408349990844727,6.108011722564697,7.831991195678711,0.675000011920929,0.7260000109672546,200.0
567,2.9458351135253906,8.152913093566895,1.8305116891860962,0.675000011920929,0.7220000624656677,200.0
568,0.9636527299880981,2.324084758758545,3.150088310241699,0.675000011920929,0.7190000414848328,100.0
569,5.189573764801025,3.1971800327301025,7.1609787940979,0.675000011920929,0.7250000238418579,200.0
570,7.825685024261475,7.745384216308594,2.983170747756958,0.675000011920929,0.7270000576972961,100.0
571,3.719539165496826,3.806102752685547,4.815073013305664,0.675000011920929,0.7230000495910645,200.0
572,8.709240913391113,5.139706611633301,8.848711013793945,0.675000011920929,0.7270000576972961,100.0
573,2.082064628601074,8.855751991271973,4.7665863037109375,0.675000011920929,0.7240000367164612,200.0
574,6.301360607147217,6.831117630004883,3.3748233318328857,0.675000011920929,0.7270000576972961,200.0
575,9.835034370422363,9.070257186889648,7.49373722076416,0.675000011920929,0.7280000448226929,100.0
576,9.428378105163574,4.632867813110352,8.109041213989258,0.675000011920929,0.7290000319480896,100.0
577,3.9019429683685303,6.9495768547058105,8.587227821350098,0.675000011920929,0.7230000495910645,100.0
578,5.216732501983643,7.579010009765625,8.557743072509766,0.675000011920929,0.7280000448226929,100.0
579,5.372608184814453,0.540357232093811,8.284549713134766,0.675000011920929,0.7200000286102295,100.0
580,1.611763834953308,4.635672092437744,1.1099952459335327,0.675000011920929,0.7200000286102295,100.0
581,1.1828416585922241,7.105172157287598,8.471967697143555,0.675000011920929,0.7190000414848328,200.0
582,3.245021104812622,4.974827289581299,3.675945281982422,0.675000011920929,0.7240000367164612,200.0
583,1.4457982778549194,1.4632797241210938,4.12497091293335,0.675000011920929,0.7190000414848328,200.0
584,0.4313927888870239,2.6693058013916016,3.872488021850586,0.675000011920929,0.7200000286102295,100.0
585,1.9881689548492432,3.63633394241333,7.5162129402160645,0.675000011920929,0.7190000414848328,100.0
586,9.210826873779297,2.837843418121338,7.1184611320495605,0.675000011920929,0.7260000109672546,200.0
587,9.144522666931152,2.4727768898010254,0.7411658763885498,0.675000011920929,0.7240000367164612,200.0
588,6.099733352661133,0.20748257637023926,5.527736663818359,0.675000011920929,0.7150000333786011,100.0
589,4.893952369689941,0.49648165702819824,1.3729935884475708,0.675000011920929,0.718000054359436,200.0
590,8.800457000732422,1.8068647384643555,2.590181350708008,0.675000011920929,0.7210000157356262,200.0
591,1.6509485244750977,9.576454162597656,5.840939521789551,0.675000011920929,0.7230000495910645,100.0
592,7.693129062652588,6.91989803314209,5.341768264770508,0.675000011920929,0.7260000109672546,200.0
